Nombre,CIF,Es Factura,Total,Invoice Num,Fecha,IVA 1,IVA 2
ticket406.json,NaN,No,4.6,NaN,20/11/2019,NaN,NaN
ticket407.json,A82492729,No,0,NaN,19/11/2019,21,NaN
ticket408.json,NaN,No,26.35,holysalsa,Invalid date,NaN,NaN
ticket409.json,A82492729,No,0,NaN,20/11/2019,21,NaN
ticket41.json,NaN,Si,15.3,tb038324,26/12/2019,10,NaN
ticket410.json,A82492729,No,0,NaN,05/11/2019,21,NaN
ticket411.json,NaN,No,8331,NaN,05/11/2019,NaN,NaN
ticket412.json,NaN,No,8331,NaN,08/11/2019,NaN,NaN
ticket413.json,NaN,No,15.5,006593,19/11/2008,NaN,NaN
ticket414.json,NaN,No,4.5,NaN,08/11/2019,10,NaN
ticket415.json,NaN,No,0,colocarelformavisible,20/11/2019,NaN,NaN
ticket416.json,NaN,No,0,colocarelformavisibl,20/11/2019,NaN,NaN
ticket417.json,NaN,No,0,colocarelformavisible,19/11/2019,NaN,NaN
ticket418.json,E40253932,No,1.3,ha:tv-45936,22/11/2019,10,NaN
ticket419.json,E40253932,No,1.7,fecha:tv-45937,22/11/2019,10,NaN
ticket42.json,A82492729,No,5478772.54,NaN,05/12/2019,NaN,NaN
ticket420.json,E40253932,No,1.7,fecha:tv-45815,21/11/2019,10,NaN
ticket421.json,E40253932,No,1.3,echa:tv-45812,21/11/2019,10,NaN
ticket422.json,E40253932,No,2.3,fecha:tv-45938,22/11/2019,21,NaN
ticket423.json,E40253932,No,2.5,fecha:tv-45819,21/11/2019,10,NaN
ticket424.json,E40253932,No,2.5,fecha:tv-45690,20/11/2019,10,NaN
ticket425.json,NaN,No,4.6,NaN,12/11/2019,NaN,NaN
ticket426.json,NaN,No,1.3,NaN,12/11/2019,NaN,NaN
ticket427.json,NaN,No,4.6,NaN,14/11/2019,NaN,NaN
ticket428.json,NaN,No,5887,NaN,14/11/2019,NaN,NaN
ticket429.json,A80393812,No,54.49,NaN,14/11/2019,NaN,NaN
ticket43.json,B18905182,No,40,comesales4,10/04/2012,NaN,NaN
ticket430.json,A28017895,No,21.55,aparclimitado,19/11/2019,21,NaN
ticket431.json,A82492729,No,0,NaN,12/11/2019,21,NaN
ticket432.json,A82492729,No,0,NaN,14/11/2019,21,NaN
ticket433.json,E40253932,No,1.3,fecha:tv-45687,20/11/2019,10,NaN
ticket434.json,E40253932,No,1.7,fecha:tv-45688,20/11/2019,10,NaN
ticket435.json,B27350859,Si,38,"plazamartirescarral,11-20-27002-lugo-tel982222700",27/08/2019,10,NaN
ticket436.json,NaN,No,90,elblacoacreditaelpagolahabitacióntodosnuestrospreciossopconivaincluido,05/09/2019,NaN,NaN
ticket437.json,NaN,No,90,imptoesb-41014028,16/09/2019,4,NaN
ticket438.json,A28670396,No,0,NaN,13/09/2019,NaN,NaN
ticket439.json,NaN,No,0,NaN,Invalid date,NaN,NaN
ticket44.json,B18905182,No,40,NaN,04/12/2019,NaN,NaN
ticket440.json,A28670396,No,0,NaN,13/09/2019,21,NaN
ticket441.json,NaN,No,90,NaN,13/09/2019,NaN,NaN
ticket442.json,A08225013,No,8.8,NaN,07/09/2019,10,NaN
ticket443.json,B18905182,No,21.9,comesales2,10/06/2009,NaN,NaN
ticket444.json,NaN,No,90,pedido48284515,20/03/2020,NaN,NaN
ticket445.json,NaN,No,10,NaN,15/03/2019,NaN,NaN
ticket446.json,NaN,No,90,imptoesb-41014028,04/09/2019,NaN,NaN
ticket447.json,B83115907,No,4.8,547876******00900000011572#1219#1003,Invalid date,10,NaN
ticket448.json,B19554427,No,14.2,NaN,27/09/2020,NaN,NaN
ticket449.json,NaN,No,3.35,NaN,03/09/2019,21,NaN
ticket45.json,NaN,No,6.5,NaN,03/12/2019,NaN,NaN
ticket450.json,NaN,No,14.07,seadmitevolucionescon,Invalid date,4,NaN
ticket451.json,NaN,No,21,NaN,01/09/2019,21,NaN
ticket452.json,NaN,No,0,NaN,29/08/2019,NaN,NaN
ticket453.json,NaN,No,0,tarjeta***********50090,29/08/2019,NaN,NaN
ticket454.json,NaN,No,10.5,C. CONCEPTO,Invalid date,10,NaN
ticket455.json,NaN,No,0,eeastorga02,28/08/2019,NaN,NaN
ticket456.json,NaN,No,4,kigahorrogr,28/08/2019,10,NaN
ticket457.json,NaN,No,10,NaN,27/03/2019,4,NaN
ticket458.json,B18905182,No,16.8,comesales2,Invalid date,NaN,NaN
ticket459.json,B09315250,No,40.75,NaN,21/08/2019,10,NaN
ticket46.json,NaN,No,1.9,NaN,03/12/2019,NaN,NaN
ticket460.json,A19025576,No,8.85,NaN,21/08/2019,10,NaN
ticket461.json,NaN,No,37.5,111,Invalid date,10,NaN
ticket462.json,NaN,No,90,imptoesa59790147,21/08/2019,21,NaN
ticket463.json,A28337764,No,0,NaN,21/08/2019,21,NaN
ticket465.json,NaN,No,24.99,NaN,20/03/2020,NaN,NaN
ticket466.json,NaN,No,8.16,c/satodomingo72,15/11/2019,NaN,NaN
ticket468.json,B18905182,No,21,NaN,10/12/2011,NaN,NaN
ticket469.json,A82492729,No,0,NaN,12/11/2019,21,NaN
ticket47.json,A82492729,No,0,NaN,03/12/2019,21,NaN
ticket470.json,A82492729,No,0,NaN,07/11/2019,NaN,NaN
ticket471.json,A82492729,No,7,NaN,12/11/2019,21,NaN
ticket472.json,A82492729,No,0,NaN,13/11/2019,21,NaN
ticket473.json,A82492729,No,0,NaN,14/11/2019,21,NaN
ticket474.json,A82492729,No,0,NaN,06/11/2019,21,NaN
ticket475.json,A82492729,No,0,NaN,07/11/2019,21,NaN
ticket476.json,B18905182,No,44.2,comesales3,Invalid date,NaN,NaN
ticket477.json,NaN,No,21,##graciasporsuvisita###,Invalid date,NaN,NaN
ticket48.json,B03093093,No,7454,yadjuteelcompra,03/12/2019,10,NaN
ticket480.json,NaN,No,0,NaN,Invalid date,NaN,NaN
ticket482.json,NaN,Si,18.54,pedidoamazoes405-8111898-2803533,20/03/2020,NaN,NaN
ticket484.json,B18796995,No,14.43,tallesdelpedido407-4760025-5860322,20/03/2020,NaN,NaN
ticket485.json,B18796995,No,8.99,tallesdelpedido405-8402768-3608311,20/03/2020,NaN,NaN
ticket49.json,B18905182,No,40,NaN,10/03/2012,NaN,NaN
ticket490.json,B18796995,No,28.86,tallesdelpedido405-4859693-4353958,20/03/2020,NaN,NaN
ticket494.json,NaN,No,0,"sijualafuente,14",28/10/2019,21,NaN
ticket495.json,NaN,No,10.17,seadmitevolucionescon,Invalid date,10,NaN
ticket496.json,B18573931,No,34.4,kigahorromd,Invalid date,NaN,NaN
ticket498.json,A86868189,No,0,NaN,12/11/2019,NaN,NaN
ticket499.json,NaN,No,3,unero,12/11/2019,10,NaN
ticket501.json,B18905182,Si,78.5,NaN,Invalid date,NaN,NaN
ticket503.json,NaN,No,19.5,NaN,Invalid date,NaN,NaN
ticket504.json,NaN,No,0,NaN,Invalid date,NaN,NaN
ticket505.json,NaN,No,714,mesa523persoas,16/09/2019,NaN,NaN
ticket506.json,NaN,No,360.8,NaN,20/03/2020,4,NaN
ticket508.json,B18905182,No,115.3,comesales4,Invalid date,NaN,NaN
ticket509.json,B18410209,No,20.64,serie/,20/09/2019,10,NaN
ticket510.json,A08225013,No,18.42,NaN,08/11/2019,10,NaN
ticket511.json,A28017895,No,4.6,NaN,Invalid date,NaN,NaN
ticket512.json,A82492729,No,7,NaN,29/10/2019,21,NaN
ticket513.json,A28337764,No,0,NaN,08/11/2019,21,NaN
ticket514.json,B18905182,No,35.5,comesales2,10/05/2011,NaN,NaN
ticket515.json,A82492729,No,0,NaN,31/10/2019,21,NaN
ticket516.json,NaN,No,0.5,NaN,Invalid date,10,NaN
ticket517.json,NaN,No,0.5,NaN,Invalid date,10,NaN
ticket518.json,NaN,No,4.09,NaN,Invalid date,NaN,NaN
ticket519.json,A82492729,No,0,NaN,29/10/2019,21,NaN
ticket52.json,A08225013,Si,8.86,NaN,11/11/2019,NaN,NaN
ticket520.json,NaN,No,22,63842,10/10/2019,10,NaN
ticket521.json,NaN,Si,8.1,NaN,07/11/2019,4,NaN
ticket522.json,A82492729,No,0,NaN,31/10/2019,21,NaN
ticket523.json,NaN,No,10,NaN,07/11/2019,NaN,NaN
ticket524.json,NaN,No,3.95,"fotografial,jutoconsus",Invalid date,10,NaN
ticket525.json,A28337764,No,0,NaN,08/11/2019,21,NaN
ticket526.json,B18905182,No,11.8,comesales1,Invalid date,NaN,NaN
ticket527.json,NaN,Si,26.13,NaN,24/01/6852,NaN,NaN
ticket528.json,NaN,Si,26.13,liciasjamo,24/01/6852,NaN,NaN
ticket529.json,B19649144,Si,29.2,NaN,08/10/2019,10,NaN
ticket53.json,NaN,No,11.7,NaN,11/11/2019,NaN,NaN
ticket530.json,NaN,No,0,NaN,20/03/2020,NaN,NaN
ticket531.json,NaN,No,20.9,aea172366,19/07/2020,10,NaN
ticket532.json,NaN,No,598,solicitarurasasecurewrapcom,Invalid date,NaN,NaN
ticket533.json,NaN,No,9,NaN,11/11/2011,4,NaN
ticket534.json,NaN,No,10,aea193819,13/11/1931,NaN,NaN
ticket535.json,NaN,No,10,aea193818,13/11/1931,21,NaN
ticket536.json,NaN,No,4958,30422,20/03/2020,NaN,NaN
ticket537.json,NaN,No,276,NaN,20/03/2020,NaN,NaN
ticket538.json,NaN,No,0,NaN,Invalid date,NaN,NaN
ticket539.json,NaN,No,0,NaN,20/03/2020,NaN,NaN
ticket54.json,A78492782,No,4.18,simpl1296/v11900034011,Invalid date,10,NaN
ticket540.json,NaN,No,250,NaN,20/03/2020,NaN,NaN
ticket541.json,NaN,No,288,NaN,11/09/2019,NaN,NaN
ticket542.json,NaN,No,4204,tarjeta/cta************8422,Invalid date,NaN,NaN
ticket543.json,NaN,No,7.8,cobrorotacio,30/10/2019,NaN,NaN
ticket544.json,NaN,No,0,476matrícula/ytystl,Invalid date,NaN,NaN
ticket545.json,NaN,No,14.9,NaN,20/03/2020,10,NaN
ticket546.json,NaN,No,8422,imptoesb-41014028,30/10/2019,NaN,NaN
ticket547.json,NaN,No,1,NaN,Invalid date,10,NaN
ticket548.json,NaN,No,15.5,NaN,15/10/2019,10,NaN
ticket549.json,NaN,No,52.6,goikogrill,16/10/2019,NaN,NaN
ticket550.json,NaN,No,8422,aparclimitado,04/09/2019,10,NaN
ticket551.json,NaN,No,8422,NaN,04/09/2019,NaN,NaN
ticket552.json,NaN,No,842,NaN,20/03/2020,NaN,NaN
ticket553.json,NaN,No,8422,NaN,20/03/2020,NaN,NaN
ticket554.json,B41974387,Si,106.4,NaN,Invalid date,NaN,NaN
ticket555.json,NaN,No,127.6,NaN,20/03/2020,NaN,NaN
ticket556.json,NaN,Si,8,NaN,Invalid date,NaN,NaN
ticket557.json,NaN,No,0,orr2123778,13/10/2019,10,NaN
ticket558.json,NaN,No,1378,NaN,29/10/2019,NaN,NaN
ticket559.json,NaN,No,20.4,001-000129,Invalid date,NaN,NaN
ticket560.json,A82492729,No,0,NaN,26/10/2019,21,NaN
ticket561.json,NaN,No,124,seq71644,29/08/2019,21,NaN
ticket562.json,NaN,No,124,imptoescifa60526928,25/10/2019,NaN,NaN
ticket563.json,NaN,No,389,NaN,Invalid date,NaN,NaN
ticket564.json,NaN,No,0,"c/jualafuente,14",25/10/2019,21,NaN
ticket565.json,NaN,Si,7.55,turo0595,Invalid date,NaN,NaN
ticket566.json,NaN,No,0,"c/jualafuente,14",28/10/2019,21,NaN
ticket567.json,NaN,No,8.72,NaN,Invalid date,10,NaN
ticket568.json,NaN,Si,22,NaN,Invalid date,NaN,NaN
ticket569.json,A82492729,No,9.6,NaN,20/03/2020,21,NaN
ticket570.json,NaN,No,20.12,NaN,Invalid date,10,NaN
ticket571.json,NaN,No,20.7,NaN,08/10/2019,10,NaN
ticket572.json,A82492729,No,9.6,NaN,28/10/2019,21,NaN
ticket573.json,NaN,No,13.1,NaN,28/10/2019,NaN,NaN
ticket574.json,NaN,No,51.35,NaN,Invalid date,NaN,NaN
ticket575.json,D01160076,No,52.45,NaN,Invalid date,4,NaN
ticket576.json,NaN,No,36,0032349 C,09/10/2019,10,NaN
ticket577.json,NaN,No,124,comerciomdpq24xm,07/10/2019,NaN,NaN
ticket578.json,NaN,No,6,23502,Invalid date,NaN,NaN
ticket579.json,A82492729,No,0,NaN,05/11/2019,21,NaN
ticket58.json,NaN,No,207,NaN,20/03/2020,NaN,NaN
ticket580.json,NaN,No,45710,NaN,05/11/2019,10,NaN
ticket581.json,NaN,No,1.08,NaN,04/11/2019,4,NaN
ticket583.json,B18573931,No,5.59,empleado00007013pe:025302,27/10/2019,10,NaN
ticket584.json,NaN,No,4561,NaN,27/10/2019,NaN,NaN
ticket585.json,A86868189,No,0,NaN,Invalid date,NaN,NaN
ticket586.json,NaN,No,4.4,NaN,29/10/2019,10,NaN
ticket587.json,NaN,No,6,NaN,20/03/2020,10,NaN
ticket588.json,NaN,No,0,maletasobultos,20/03/2020,NaN,NaN
ticket589.json,NaN,No,7.5,simp27488/2019,30/10/2019,10,NaN
ticket59.json,B18410209,No,19,serie/,18/12/2019,10,NaN
ticket590.json,NaN,No,14.09,NaN,Invalid date,NaN,NaN
ticket591.json,B18410209,No,5.6,serie/,30/10/2019,10,NaN
ticket592.json,NaN,No,24,licecia,29/10/2019,NaN,NaN
ticket593.json,B18905182,No,54.8,comesales3,Invalid date,NaN,NaN
ticket594.json,NaN,No,7588,NaN,25/10/2019,NaN,NaN
ticket595.json,NaN,No,0,NaN,Invalid date,NaN,NaN
ticket596.json,B18905182,Si,71.937,NaN,28/10/2019,21,NaN
ticket597.json,NaN,No,3,o00004487cashiercashiero1,Invalid date,NaN,NaN
ticket598.json,E40173189,No,4.8,--ifantaisabel6,20/03/2020,10,NaN
ticket600.json,B18905182,No,135.2,comesales6,30/10/2019,NaN,NaN
ticket602.json,NaN,No,4775,NaN,Invalid date,NaN,NaN
ticket603.json,A82492729,No,0,NaN,29/10/2019,21,NaN
ticket604.json,B18905182,No,128.4,NaN,30/10/2019,NaN,NaN
ticket605.json,NaN,No,0.6,22875,08/10/2020,NaN,NaN
ticket606.json,A60526928,No,8984,simplificada9791/0613/00613,20/10/2019,21,NaN
ticket607.json,NaN,No,0,NaN,18/10/2019,21,NaN
ticket608.json,NaN,No,0,NaN,18/10/2019,21,NaN
ticket609.json,NaN,No,0,NaN,18/10/2019,21,NaN
ticket61.json,NaN,No,29.3,NaN,23/12/2019,NaN,NaN
ticket610.json,NaN,No,7,NaN,21/10/2019,21,NaN
ticket611.json,A28354520,Si,118.24,NaN,Invalid date,21,NaN
ticket612.json,NaN,No,10,NaN,25/10/2019,10,NaN
ticket614.json,A82492729,No,0,NaN,25/10/2019,21,NaN
ticket615.json,NaN,No,10,NaN,25/10/2019,10,NaN
ticket616.json,NaN,No,10,NaN,Invalid date,10,NaN
ticket617.json,NaN,No,10,NaN,25/10/2019,10,NaN
ticket618.json,NaN,No,16.65,NaN,17/10/2019,10,NaN
ticket619.json,NaN,No,26.85,"calfosoi,17",Invalid date,10,NaN
ticket62.json,NaN,No,8331,NaN,20/12/2019,10,NaN
ticket620.json,NaN,No,27.05,SOFA 2,Invalid date,10,NaN
ticket621.json,NaN,Si,13.6,NaN,Invalid date,10,NaN
ticket622.json,NaN,No,42.8,pzasatodomingo6-8pisolºlocales,14/10/2019,10,NaN
ticket623.json,NaN,No,32.85,NaN,15/10/2019,NaN,NaN
ticket624.json,A13048434,No,11.7,NaN,Invalid date,10,NaN
ticket625.json,NaN,No,1.3,NaN,18/10/2019,NaN,NaN
ticket626.json,NaN,No,4.65,NaN,18/10/2019,NaN,NaN
ticket63.json,A60526928,No,0,NaN,23/12/2019,21,NaN
ticket630.json,NaN,No,10.6,#churro,Invalid date,10,NaN
ticket631.json,E40253932,No,1.3,tv-41834,25/10/2019,10,NaN
ticket632.json,NaN,No,1.3,tv-41651,24/10/2019,10,NaN
ticket633.json,E40253932,No,2,NaN,25/10/2019,10,NaN
ticket634.json,E40253932,No,1.7,fecha:tv-41650,24/10/2019,10,NaN
ticket635.json,NaN,No,21,NaN,Invalid date,NaN,NaN
ticket636.json,B18905182,Si,211,e2019054167fecha:,21/10/2019,21,NaN
ticket638.json,E40253932,No,2.5,fecha:tv-41528,23/10/2019,10,NaN
ticket64.json,NaN,No,1,NaN,26/12/2020,NaN,NaN
ticket640.json,E40253932,No,1.3,echa:tv-41526,23/10/2019,10,NaN
ticket641.json,E40253932,No,1.7,NaN,23/10/2019,10,NaN
ticket642.json,E40253932,No,2.5,fecha:tv-41418,22/10/2019,10,NaN
ticket643.json,E40253932,No,2.5,fecha:tv-41286,21/10/2019,10,NaN
ticket644.json,E40253932,No,2.5,NaN,22/10/2019,10,NaN
ticket646.json,E40253932,No,1.3,tv-41417,22/10/2019,10,NaN
ticket647.json,E40253932,No,1.7,fecha:tv-41415,22/10/2019,10,NaN
ticket65.json,B19589647,No,3.5,NaN,13/12/2019,21,NaN
ticket650.json,B23482383,No,10,NaN,21/10/2019,10,NaN
ticket651.json,E40253932,No,1.3,fecha:tv-41283,21/10/2019,10,NaN
ticket652.json,E40253932,No,1.7,fecha:tv-41284,21/10/2019,10,NaN
ticket653.json,B84818442,No,15.54,aaportaciolpresenteen,Invalid date,21,NaN
ticket654.json,B18905182,No,216.72,201194fecha,08/10/2019,21,NaN
ticket655.json,NaN,No,10.8,287722,Invalid date,4,NaN
ticket656.json,E40253932,No,2.5,fecha:tv-41163,20/10/2019,10,NaN
ticket657.json,E40253932,No,1.3,1:tv-41161,20/10/2019,10,NaN
ticket658.json,NaN,No,2,NaN,20/10/2019,10,NaN
ticket659.json,B18905182,Si,34,comesales2,Invalid date,10,NaN
ticket66.json,NaN,No,3.15,tipusorm-no2016,Invalid date,21,NaN
ticket660.json,A78492782,No,48,NIF A78492782 30/09/2019 19:17:46,Invalid date,21,NaN
ticket661.json,B86558947,No,11.9,21199,30/09/2019,NaN,NaN
ticket662.json,A78492782,No,15.54,NIF A78492782 02/10/2019 21:26:23,Invalid date,21,NaN
ticket663.json,B18905182,No,10,NaN,15/10/2019,NaN,NaN
ticket664.json,A82492729,No,0,NaN,17/10/2019,21,NaN
ticket665.json,A82492729,No,9.6,NaN,17/10/2019,21,NaN
ticket666.json,A82492729,No,7,NaN,16/10/2019,NaN,NaN
ticket667.json,A82492729,No,0,NaN,16/10/2019,21,NaN
ticket668.json,A82492729,No,0,NaN,15/10/2019,21,NaN
ticket669.json,A82492729,No,0,NaN,15/10/2019,21,NaN
ticket67.json,NaN,Si,2892,NaN,10/12/2019,NaN,NaN
ticket670.json,A82492729,No,0,NaN,10/10/2019,21,NaN
ticket671.json,A82492729,No,0,NaN,09/10/2019,21,NaN
ticket672.json,A82492729,No,0,NaN,08/10/2019,21,NaN
ticket673.json,A82492729,No,0,NaN,08/10/2019,21,NaN
ticket674.json,A82492729,No,0,NaN,01/10/2019,21,NaN
ticket675.json,NaN,No,0,NaN,01/10/2019,21,NaN
ticket676.json,A82492729,No,0,NaN,01/10/2019,21,NaN
ticket677.json,A82492729,No,0,NaN,30/09/2019,21,NaN
ticket678.json,A82492729,No,0,NaN,30/09/2019,21,NaN
ticket679.json,NaN,No,0,NaN,Invalid date,NaN,NaN
ticket68.json,NaN,Si,0,51099exp00000083,11/12/2019,NaN,NaN
ticket680.json,NaN,Si,0,"coservesu,esfmprescindibleparacualquiervolucion",18/10/2019,NaN,NaN
ticket681.json,NaN,No,4.89,NaN,Invalid date,NaN,NaN
ticket682.json,NaN,No,11.19,NaN,Invalid date,21,NaN
ticket683.json,NaN,No,3,compray30diasdeplazo,21/09/2019,NaN,NaN
ticket684.json,NaN,No,4,NaN,17/09/2019,10,NaN
ticket685.json,NaN,No,4.8,operpayief285114911,30/08/2019,21,NaN
ticket686.json,A82492729,No,0,NaN,19/10/2019,21,NaN
ticket687.json,NaN,No,0,NaN,19/10/2019,NaN,NaN
ticket688.json,E40253932,No,1.3,cha:tv-41020,19/10/2019,10,NaN
ticket689.json,E40253932,No,1.7,NaN,19/10/2019,10,NaN
ticket69.json,NaN,Si,0,NaN,10/12/2019,NaN,NaN
ticket690.json,E40253932,No,1.7,NaN,18/10/2019,10,NaN
ticket691.json,E40253932,No,1.3,fecha:tv-40856,18/10/2019,10,NaN
ticket692.json,NaN,No,7,NaN,24/09/2019,NaN,NaN
ticket693.json,A82492729,No,0,NaN,24/09/2019,NaN,NaN
ticket695.json,NaN,No,10,NaN,10/10/2019,NaN,NaN
ticket696.json,NaN,No,33,comesales2,10/10/2019,NaN,NaN
ticket697.json,NaN,No,0,liceciasusimportelservicio,20/03/2020,NaN,NaN
ticket698.json,NaN,No,24.3,comesales1,28/09/2019,NaN,NaN
ticket699.json,NaN,No,36,NaN,02/10/2019,NaN,NaN
ticket70.json,NaN,No,0,id125d1cd7340duxpzw5b,25/11/2019,21,NaN
ticket700.json,NaN,No,0.38,02/E4E20201/3794100/07E3,Invalid date,10,NaN
ticket701.json,NaN,No,207,NaN,03/10/2019,NaN,NaN
ticket702.json,NaN,No,207,NaN,03/10/2019,10,NaN
ticket703.json,B45264884,No,5.4,NaN,03/10/2019,10,NaN
ticket704.json,NaN,No,5.6,NaN,11/10/2019,NaN,NaN
ticket705.json,NaN,No,0,NaN,Invalid date,21,NaN
ticket706.json,NaN,No,64.64,ivaeu826012240,Invalid date,4,NaN
ticket709.json,NaN,No,1.05,NaN,Invalid date,NaN,NaN
ticket71.json,NaN,No,0,NaN,25/11/2019,21,NaN
ticket711.json,NaN,No,41004,NaN,20/03/2020,10,NaN
ticket712.json,NaN,No,41004,NaN,20/03/2020,10,NaN
ticket713.json,NaN,No,5,NaN,Invalid date,NaN,NaN
ticket714.json,NaN,No,7.8,comesales1,Invalid date,10,NaN
ticket715.json,NaN,No,3.4,1-1-1-260386,14/10/2019,10,NaN
ticket716.json,NaN,No,5.4,comesales1,13/10/2019,10,NaN
ticket717.json,NaN,No,0.4,NaN,13/10/2019,NaN,NaN
ticket718.json,NaN,No,3.2,1-1-1-260323,13/10/2019,10,NaN
ticket719.json,NaN,No,6.8,comesales1,12/10/2019,10,NaN
ticket72.json,NaN,No,0,NaN,25/11/2019,21,NaN
ticket720.json,NaN,No,2.9,1-1-1-260256,12/10/2019,10,NaN
ticket721.json,NaN,No,7.8,comesales1,11/10/2019,10,NaN
ticket722.json,NaN,No,3.4,1-1-1-259931,09/10/2019,10,NaN
ticket723.json,NaN,No,20,NaN,08/10/2019,NaN,NaN
ticket724.json,NaN,No,2.9,1-1-1-259850,08/10/2019,10,NaN
ticket725.json,NaN,No,10,NaN,19/05/2010,NaN,NaN
ticket726.json,NaN,No,4.3,NaN,20/03/2020,NaN,NaN
ticket727.json,NaN,No,2.9,NaN,04/10/2019,10,NaN
ticket728.json,NaN,No,2.9,1-1-1-259432,03/10/2019,10,NaN
ticket729.json,NaN,No,2.49,NaN,03/10/2019,10,NaN
ticket73.json,NaN,No,21,NaN,10/12/2019,21,NaN
ticket730.json,NaN,No,10.3,comesales1,03/10/2019,10,NaN
ticket731.json,NaN,No,5,NaN,02/10/2019,NaN,NaN
ticket732.json,NaN,No,7,1-1-1-259312,02/10/2019,10,NaN
ticket733.json,NaN,No,4.14,NaN,01/10/2019,10,NaN
ticket734.json,NaN,No,7.9,1-1-1-259256,01/10/2019,10,NaN
ticket735.json,NaN,No,12.55,NaN,20/03/2020,NaN,NaN
ticket736.json,NaN,No,6.5,NaN,20/03/2020,NaN,NaN
ticket737.json,E40253932,No,3,NaN,17/10/2019,10,NaN
ticket738.json,E40253932,No,1.7,fecha:tv-40735,17/10/2019,10,NaN
ticket739.json,NaN,No,4.65,NaN,16/10/2019,NaN,NaN
ticket74.json,NaN,No,0,NaN,Invalid date,NaN,NaN
ticket740.json,NaN,No,1.35,NaN,16/10/2019,NaN,NaN
ticket741.json,A82492729,No,0,NaN,16/10/2019,21,NaN
ticket742.json,A82492729,No,0,NaN,15/10/2019,21,NaN
ticket743.json,NaN,No,8984,NaN,15/10/2019,NaN,NaN
ticket744.json,NaN,No,8984,NaN,15/10/2019,NaN,NaN
ticket745.json,B18410209,No,36,serie/,16/10/2019,10,NaN
ticket746.json,E40253932,No,1.7,NaN,16/10/2019,10,NaN
ticket747.json,E40253932,No,1.3,fecha:tv-40573,16/10/2019,10,NaN
ticket748.json,NaN,No,0,NaN,20/03/2020,NaN,NaN
ticket749.json,NaN,No,0,licecia,09/10/2019,4,NaN
ticket75.json,NaN,Si,14.2,NaN,Invalid date,10,NaN
ticket750.json,NaN,No,9.35,NaN,09/10/2019,10,NaN
ticket751.json,A82492729,No,0,NaN,10/10/2019,21,NaN
ticket752.json,A82492729,No,0,NaN,10/10/2019,21,NaN
ticket753.json,A82492729,No,0,NaN,11/10/2019,21,NaN
ticket754.json,A82492729,No,7,NaN,11/10/2019,21,NaN
ticket755.json,NaN,Si,8.1,"precioida4,05eur(500ivaicl)",09/10/2019,4,NaN
ticket756.json,NaN,No,14.6,92594tarifa:mesasmesa:21fecha:-22:11,08/10/2019,NaN,NaN
ticket757.json,E40253932,No,1.7,NaN,11/10/2019,10,NaN
ticket758.json,E40253932,No,1.3,fecha:tv-39801,11/10/2019,NaN,NaN
ticket759.json,E40253932,No,1.7,NaN,10/10/2019,NaN,NaN
ticket76.json,B79083796,No,3.1,NaN,Invalid date,10,NaN
ticket760.json,E40253932,No,1.3,fecha:tv-39649,10/10/2019,10,NaN
ticket761.json,E40253932,No,1.3,fecha:tv-39519,09/10/2019,10,NaN
ticket762.json,E40253932,No,1.9,fecha:tv-39520,09/10/2019,10,NaN
ticket763.json,A81516411,Si,21,NaN,01/10/2019,NaN,NaN
ticket764.json,B18905182,Si,60,FACTE38731,01/10/2019,21,NaN
ticket765.json,B18905182,Si,57,NaN,02/10/0191,10,NaN
ticket766.json,NaN,No,0,colocarelform,18/10/2019,NaN,NaN
ticket767.json,A82492729,No,0,NaN,02/10/2019,21,NaN
ticket768.json,NaN,No,1.5,NaN,03/10/2019,10,NaN
ticket769.json,NaN,No,3.83,simplificada005-083855,25/09/2019,21,NaN
ticket77.json,NaN,No,4.91,simplificadat/6883-1vaicluido,25/11/2019,21,NaN
ticket770.json,NaN,No,9,NaN,26/09/2019,NaN,NaN
ticket771.json,NaN,No,0,NaN,25/09/2019,10,NaN
ticket772.json,A82492729,No,0,NaN,23/09/2019,21,NaN
ticket773.json,A82492729,No,0,NaN,23/09/2019,21,NaN
ticket774.json,NaN,No,0,NaN,20/03/2020,NaN,NaN
ticket775.json,NaN,No,16.45,NaN,Invalid date,NaN,NaN
ticket776.json,A28017895,No,7.2,cajero921,04/10/2019,NaN,NaN
ticket777.json,A28337764,No,0,NaN,01/10/2019,21,NaN
ticket778.json,NaN,No,7,NaN,Invalid date,10,NaN
ticket779.json,A82492729,No,0,NaN,02/10/2019,21,NaN
ticket78.json,NaN,No,0,NaN,11/12/2019,21,NaN
ticket780.json,NaN,No,9,NaN,13/02/2010,10,NaN
ticket781.json,NaN,No,1.5,NaN,03/10/2019,10,NaN
ticket782.json,NaN,No,4.7,NaN,03/10/2019,10,NaN
ticket783.json,NaN,Si,4.05,NaN,03/10/2019,4,NaN
ticket784.json,NaN,Si,4.05,NaN,03/10/2019,10,NaN
ticket785.json,A28337764,No,0,NaN,04/10/2019,21,NaN
ticket786.json,A28337764,No,0,NaN,04/10/2019,21,NaN
ticket787.json,NaN,No,5.7,NaN,04/10/2019,10,NaN
ticket788.json,B18573931,No,7.8,pedido,04/10/2019,NaN,NaN
ticket789.json,NaN,No,8331,NaN,04/10/2019,NaN,NaN
ticket79.json,NaN,No,285,NaN,05/12/2019,NaN,NaN
ticket790.json,NaN,No,12,NaN,27/09/2019,NaN,NaN
